100 1
43 47 3
43 57 3
43 58 10
43 59 9
43 65 5
43 78 9
43 83 4
43 85 1
43 94 7
43 97 2
44 7 8
44 14 2
44 45 10
44 47 3
44 75 8
44 88 5
45 7 6
45 23 6
45 33 5
45 39 5
45 41 4
45 52 8
45 86 2
45 95 7
45 97 3
45 98 3
46 0 3
46 1 7
46 9 2
46 31 7
46 55 4
46 67 5
46 78 10
46 83 8
46 84 1
46 90 9
47 4 9
47 11 4
47 17 3
47 30 6
47 31 2
47 32 9
47 54 10
47 65 3
47 68 7
47 78 8
47 85 9
48 5 3
48 18 1
48 41 2
48 53 7
48 91 7
49 19 7
49 36 8
49 40 4
49 41 9
49 50 10
49 77 4
49 83 5
49 84 8
49 89 3
49 94 7
49 96 10
50 1 1
50 10 2
50 19 5
50 72 3
50 76 9
50 89 10
50 94 9
50 96 7
50 97 4
51 1 1
51 12 10
51 52 3
51 76 2
51 79 4
51 83 2
51 98 8
52 1 1
52 5 1
52 26 6
52 34 3
52 79 4
52 95 5
53 3 4
53 7 8
53 8 2
53 11 1
53 15 1
53 27 4
53 31 5
53 34 5
53 39 9
53 49 6
53 78 7
54 24 10
54 30 8
54 42 5
54 43 5
54 56 10
54 68 1
54 77 8
54 84 3
54 85 4
54 97 2
55 16 8
55 21 2
55 28 7
55 53 3
55 58 1
55 60 4
55 83 10
55 88 5
55 98 3
56 1 5
56 12 2
56 16 2
56 22 10
56 26 3
56 27 7
56 28 2
56 35 1
56 37 10
56 53 1
56 77 9
56 87 9
56 94 4
56 99 1
57 32 8
57 38 5
57 51 5
57 56 1
57 67 6
57 85 5
57 89 4
57 92 8
57 94 10
57 98 9
57 99 1
58 13 7
58 14 5
58 17 10
58 50 6
58 52 3
58 57 3
58 65 2
58 70 10
58 73 5
58 96 4
59 16 8
59 17 4
59 33 2
59 49 6
59 51 1
59 52 7
59 79 3
59 96 5
60 8 5
60 11 5
60 21 2
60 25 2
60 40 5
60 42 7
60 69 4
60 71 2
60 74 9
60 76 1
60 86 10
60 93 3
61 1 9
61 18 7
61 36 5
61 37 8
61 52 1
61 53 5
61 58 9
61 60 2
61 75 8
61 81 5
62 4 2
62 11 6
62 14 5
62 28 3
62 33 7
62 42 7
62 52 8
62 64 5
62 71 10
63 11 9
63 12 2
63 15 3
63 20 9
63 23 8
63 41 7
63 48 10
63 65 8
63 86 10
63 87 6
64 4 3
64 24 2
64 37 7
64 52 1
64 88 5
64 91 2
64 92 1
65 1 4
65 4 9
65 8 4
65 11 3
65 16 8
65 30 6
65 38 9
65 41 7
65 49 8
65 59 8
65 79 7
65 90 5
66 3 1
66 17 4
66 42 6
66 44 1
66 49 9
66 51 5
66 80 3
66 87 7
66 94 3
67 21 6
67 23 5
67 26 10
67 32 4
67 35 6
67 44 6
67 45 4
67 64 6
67 74 1
67 79 7
67 90 6
67 93 6
67 98 5
68 1 1
68 3 7
68 20 10
68 28 8
68 31 8
68 47 6
68 49 9
68 55 5
68 78 5
68 80 7
68 84 3
68 87 10
68 96 2
68 99 2
69 8 6
69 10 9
69 12 7
69 26 4
69 51 1
69 52 1
69 67 8
69 85 10
69 86 4
69 98 8
70 6 10
70 16 10
70 19 2
70 34 9
70 39 3
70 50 6
70 71 2
70 72 1
70 78 10
70 84 3
71 8 1
71 39 10
71 52 2
71 65 8
71 73 5
71 74 4
71 87 7
71 90 4
72 3 3
72 6 10
72 12 2
72 45 10
72 67 2
72 70 3
72 80 6
73 0 6
73 3 2
73 13 9
73 37 1
73 40 7
73 43 9
73 50 8
73 57 3
73 63 6
73 68 9
73 71 10
73 80 9
73 82 9
73 99 9
74 5 2
74 11 4
74 17 2
74 18 4
74 26 7
74 83 1
74 86 4
75 18 9
75 28 7
75 42 3
75 59 7
75 60 9
75 66 6
75 73 7
75 98 9
76 20 5
76 26 7
76 31 9
76 49 2
76 55 4
76 57 6
76 69 3
76 89 9
76 90 8
77 1 2
77 2 5
77 10 1
77 41 4
77 44 4
77 47 10
77 72 6
77 79 10
78 28 10
78 30 9
78 40 4
78 43 7
78 46 1
78 71 2
78 90 4
79 9 10
79 14 5
79 21 7
79 28 9
79 29 8
79 30 5
79 41 9
79 52 10
79 59 9
79 62 3
79 68 5
79 70 6
79 77 6
79 90 3
80 8 10
80 9 1
80 20 2
80 24 6
80 28 6
80 31 4
80 35 3
80 51 3
80 89 7
81 7 10
81 26 7
81 45 4
81 56 4
81 60 4
81 66 3
81 78 9
81 99 3
82 5 7
82 8 7
82 10 1
82 11 2
82 12 4
82 35 7
82 37 8
82 60 3
82 61 3
82 67 6
82 70 8
82 97 4
83 2 1
83 5 3
83 29 4
83 39 9
83 41 3
83 65 4
83 75 4
83 98 5
84 20 9
84 22 4
84 27 9
84 33 3
84 39 10
84 55 2
84 76 6
85 7 10
85 28 3
85 31 1
85 42 4
85 53 8
85 58 2
85 61 2
85 69 6
85 76 1
85 87 2
85 94 4
86 5 3
86 28 5
86 46 6
86 49 9
86 67 6
86 69 8
86 74 10
86 75 1
86 90 2
86 93 2
86 94 2
86 99 9
87 4 9
87 8 6
87 17 4
87 25 8
87 36 4
87 49 1
87 55 10
87 78 5
87 81 1
87 92 10
87 94 3
87 97 3
88 12 2
88 21 2
88 22 2
88 52 5
88 81 8
88 82 2
88 94 8
89 7 10
89 10 8
89 21 1
89 33 5
89 37 4
89 52 7
89 54 10
89 67 2
89 74 10
89 80 9
89 95 10
90 0 1
90 6 3
90 13 6
90 19 8
90 21 4
90 23 1
90 25 8
90 31 6
90 35 3
90 36 8
90 37 8
90 48 6
90 64 6
90 69 6
90 75 9
90 77 4
90 78 8
90 79 7
90 89 5
90 94 6
91 21 9
91 25 1
91 38 3
91 39 10
91 45 8
91 46 6
91 57 6
91 58 5
91 73 3
92 2 8
92 9 8
92 37 6
92 49 7
92 54 6
92 65 1
92 76 8
92 83 4
92 89 4
92 98 5
93 2 8
93 3 7
93 6 1
93 9 7
93 12 5
93 13 1
93 20 4
93 31 5
93 36 8
93 55 4
93 57 10
93 62 2
93 66 6
93 67 4
93 72 8
93 78 2
93 87 8
93 98 6
94 13 4
94 14 10
94 24 8
94 33 9
94 35 8
94 37 9
94 41 3
94 81 4
94 85 10
94 88 7
94 93 1
95 26 5
95 34 7
95 39 7
95 41 3
95 44 7
95 45 3
95 49 10
95 63 9
96 4 3
96 18 3
96 27 7
96 42 8
96 50 10
96 66 2
96 71 2
96 78 4
96 88 2
96 98 10
97 0 9
97 3 9
97 39 10
97 46 10
97 62 8
97 65 1
97 67 5
97 74 3
97 76 4
97 95 9
98 4 3
98 49 8
98 51 3
98 54 10
98 61 8
98 67 7
98 83 9
99 6 10
99 17 3
99 53 7
99 59 10
99 65 7
99 66 9
99 73 5
99 75 4
99 80 7
99 84 6
99 87 5
