1000 1
184 224 13
185 849 80
187 660 87
187 682 72
190 360 93
193 70 63
193 322 97
194 178 32
195 254 45
196 224 61
198 271 5
198 556 74
200 974 89
201 115 9
203 9 79
205 549 17
206 28 14
206 373 87
206 771 43
207 202 38
208 709 16
209 239 71
210 709 9
211 329 55
213 886 84
213 928 36
217 162 12
218 407 15
218 674 79
218 891 19
219 460 60
219 517 5
219 920 72
221 742 77
222 57 80
222 343 28
223 98 5
223 477 65
223 637 25
224 553 45
226 789 74
228 869 46
228 941 19
229 745 81
229 840 79
230 334 30
232 787 16
233 178 49
233 928 40
234 864 5
235 35 30
238 38 89
238 755 99
239 166 18
240 950 46
241 571 18
241 645 53
241 832 78
242 850 12
244 2 54
244 832 37
248 215 68
248 270 6
248 498 57
250 65 71
250 276 23
250 297 32
250 872 67
252 599 44
252 653 56
252 853 58
253 870 91
254 433 9
255 494 21
255 898 56
259 147 49
259 217 5
259 578 19
259 856 70
260 348 11
260 886 39
261 703 38
262 105 41
262 838 70
263 31 21
264 598 93
266 742 75
267 210 12
268 771 64
269 65 54
271 874 84
271 919 39
274 433 5
275 34 40
276 506 75
278 480 15
279 475 10
279 865 30
282 699 75
283 566 73
284 39 85
284 204 16
285 442 80
285 761 26
286 90 93
288 434 87
291 128 61
291 130 55
291 471 41
291 921 91
294 345 25
294 399 32
294 851 21
297 121 93
298 6 86
298 249 100
299 943 54
303 204 28
304 718 40
304 791 95
306 397 83
306 533 48
306 879 24
308 9 79
308 79 86
310 9 3
311 137 66
311 827 4
312 384 82
312 573 3
313 316 14
314 533 36
314 829 45
315 807 29
315 873 27
319 5 73
319 340 83
319 461 52
320 436 46
321 542 41
322 595 26
323 195 88
325 821 88
326 341 7
326 366 98
328 415 14
328 528 73
329 303 21
330 7 25
331 941 53
331 975 85
332 286 75
332 884 63
334 304 39
335 781 46
343 197 33
343 368 7
344 393 61
344 683 89
344 702 39
345 66 67
345 275 75
345 720 100
346 762 46
347 744 89
349 282 1
350 626 91
350 768 50
350 769 41
350 790 46
351 206 3
353 464 12
355 61 42
356 841 90
358 228 65
358 336 16
358 432 89
358 683 95
359 238 81
359 246 53
360 20 56
362 162 9
363 554 46
363 762 30
364 193 25
365 218 100
366 487 4
369 613 92
371 802 1
371 835 30
373 121 89
373 628 31
374 342 41
377 8 63
377 85 28
380 298 82
380 697 32
382 979 55
383 672 64
386 191 32
386 600 47
386 897 65
388 23 41
389 578 48
389 862 96
390 93 3
390 265 59
391 910 44
391 930 58
396 710 82
397 536 77
399 582 39
399 627 5
399 647 14
399 727 40
400 16 75
400 367 15
400 802 13
400 922 80
401 445 19
402 407 39
402 483 41
404 561 18
404 877 69
405 177 34
405 847 9
406 967 38
407 166 44
408 194 43
408 230 80
408 421 55
409 100 100
409 306 40
410 377 19
410 960 96
415 121 11
415 389 14
416 540 29
416 702 3
417 247 96
418 416 19
419 643 40
420 592 40
422 83 32
422 530 77
422 976 58
423 971 69
424 174 86
424 821 69
424 980 84
426 610 51
427 395 83
428 147 51
429 795 31
430 943 71
431 315 63
431 614 75
432 200 47
432 756 78
432 990 17
434 993 49
435 699 70
438 646 22
439 217 23
442 422 53
444 56 14
445 209 69
446 239 46
447 113 27
447 325 28
449 712 93
450 930 56
451 587 65
454 972 13
455 240 96
455 772 85
456 219 19
456 759 56
459 191 83
459 451 3
459 578 58
461 713 79
462 236 83
462 397 4
462 790 57
462 830 51
463 854 72
464 135 59
466 657 31
467 154 15
467 395 29
467 648 14
467 920 35
468 89 14
468 564 9
468 934 5
472 2 65
474 662 59
474 748 80
475 49 42
475 872 55
477 558 16
477 950 47
478 134 78
478 146 50
478 490 50
479 8 33
479 52 20
480 185 17
481 131 54
481 819 47
481 889 74
482 729 55
484 788 70
485 310 29
485 321 89
485 964 46
486 9 59
489 491 14
489 767 16
489 895 29
490 582 56
491 424 53
491 450 49
492 350 41
494 405 39
495 746 45
495 771 68
496 371 40
497 733 39
499 246 87
499 880 28
500 545 36
500 598 2
501 331 69
502 982 34
506 309 44
506 440 2
511 861 28
512 228 84
512 337 25
513 681 26
514 258 33
515 745 59
516 604 57
522 176 25
522 519 62
524 202 83
524 243 26
524 774 54
525 106 65
525 352 86
525 778 10
525 832 89
526 304 84
526 674 38
527 623 96
530 193 37
532 299 83
534 43 7
536 266 37
536 600 62
536 755 94
538 370 72
538 672 56
540 620 27
541 96 40
545 222 18
545 423 100
545 749 69
546 929 26
548 738 62
550 469 76
551 145 69
552 510 49
554 991 98
558 90 87
558 347 86
558 998 81
559 405 58
564 702 64
564 832 55
565 250 58
565 844 96
568 644 73
571 131 60
572 54 22
574 138 94
574 780 22
575 844 71
579 367 100
580 921 94
581 909 49
583 133 55
584 500 66
586 773 81
587 237 83
590 777 58
591 719 79
592 436 37
594 444 51
595 65 66
595 581 83
595 782 14
596 996 9
597 750 55
597 901 23
599 228 59
599 695 80
599 879 12
600 271 93
600 863 59
601 971 50
602 606 96
602 779 75
605 2 37
605 77 93
607 103 91
609 99 91
609 570 21
610 836 9
612 903 3
613 947 47
614 598 10
614 939 24
615 424 58
616 133 11
616 138 42
616 602 88
616 771 6
617 642 7
618 59 70
619 521 10
620 977 92
622 203 27
623 49 13
623 729 35
624 38 33
624 106 55
624 184 3
624 236 84
624 818 97
626 502 20
628 79 9
630 73 51
630 795 58
630 896 92
632 265 76
633 95 29
633 151 17
633 835 60
633 958 2
635 303 77
635 999 98
636 31 76
638 6 28
638 923 98
639 312 3
641 633 61
642 233 84
645 594 7
646 318 52
646 421 51
646 693 92
647 18 48
647 584 83
648 39 30
649 137 68
649 228 2
650 280 83
650 751 72
650 937 55
652 843 36
653 533 87
655 62 80
655 79 91
655 479 67
655 862 92
656 265 85
656 848 36
656 893 75
657 169 51
657 470 68
657 909 82
662 589 61
663 19 50
663 463 24
663 602 64
664 172 86
665 818 55
666 77 65
666 810 86
667 399 78
668 389 17
668 709 11
668 776 41
668 956 72
670 851 45
672 205 73
672 900 55
673 623 82
675 910 12
676 182 53
676 236 20
676 590 64
676 878 84
676 923 37
677 241 92
679 26 84
679 102 99
680 528 11
683 915 66
685 581 50
687 239 14
689 617 67
692 254 81
692 463 38
693 254 92
696 777 8
696 898 33
696 996 99
698 448 13
698 747 77
699 503 34
699 783 63
704 748 45
707 467 33
708 171 34
710 529 67
710 609 49
713 392 42
714 397 23
717 678 56
718 393 6
719 64 87
719 381 24
719 930 26
722 651 13
724 611 74
724 645 79
726 737 67
727 943 27
728 550 44
730 685 15
731 32 82
731 156 87
731 284 25
731 665 1
732 65 13
734 185 27
737 33 91
737 948 49
738 365 95
744 676 18
744 913 6
745 320 90
745 473 25
746 986 76
747 202 19
751 210 29
751 234 44
751 359 27
751 668 21
752 444 91
752 506 1
753 716 100
754 23 82
754 644 68
755 566 54
756 315 2
756 391 73
757 29 27
758 138 26
758 986 28
759 411 15
763 543 1
763 745 44
765 346 80
766 71 43
767 316 62
770 230 74
770 283 78
770 934 30
772 32 58
773 308 62
774 549 29
774 920 37
775 107 5
777 39 46
777 314 100
777 350 24
777 441 11
778 578 77
779 45 62
780 332 56
780 751 56
780 873 15
781 135 95
781 552 28
783 833 1
784 345 76
784 735 75
785 78 26
787 154 31
787 734 69
788 351 61
788 476 98
788 915 4
789 467 87
790 495 81
791 371 67
791 742 19
792 853 47
793 53 40
793 128 8
793 589 88
796 485 10
797 759 85
799 24 26
799 914 79
801 881 15
802 772 36
802 813 55
803 504 75
806 351 48
806 755 85
807 169 45
807 586 96
807 932 1
809 390 52
810 97 51
810 308 97
810 672 50
811 248 10
811 723 91
812 12 34
814 471 65
816 231 23
816 342 70
816 704 57
817 763 34
819 421 42
820 223 31
822 191 41
822 194 93
822 218 79
822 864 48
824 935 81
826 376 79
827 219 88
828 503 28
828 957 14
829 97 68
831 378 23
832 133 61
832 698 87
832 894 34
834 68 32
834 329 32
834 881 95
836 423 86
837 530 46
840 109 53
841 592 5
841 959 92
842 109 94
845 642 81
847 948 54
849 220 25
849 291 88
849 894 34
850 847 74
851 341 97
851 343 23
853 350 22
853 891 97
857 444 28
858 226 86
859 162 27
860 165 30
860 768 73
861 5 44
863 418 32
863 622 66
864 503 64
864 917 32
865 737 42
869 401 39
869 613 79
872 211 98
872 277 2
872 710 59
873 236 41
873 706 98
878 753 51
879 571 58
879 587 11
879 600 12
883 767 77
886 312 38
887 600 62
887 724 76
888 229 65
888 392 5
890 664 90
890 796 38
890 804 43
893 267 4
893 555 39
893 846 53
897 256 21
897 956 78
898 270 25
900 384 64
902 761 74
903 327 80
903 839 52
904 338 85
905 166 29
906 318 98
906 558 71
906 744 28
907 118 29
908 52 87
908 93 76
908 608 30
911 205 22
912 5 59
912 764 15
913 323 85
914 75 20
914 693 80
915 541 66
915 696 82
917 466 19
919 40 97
919 174 78
919 537 90
921 284 85
921 453 4
921 803 88
922 636 34
922 719 100
923 806 55
924 871 23
925 743 23
926 605 89
927 237 29
928 27 47
930 816 98
931 278 39
932 121 9
933 317 11
933 724 99
934 466 3
934 626 37
935 159 82
938 357 2
938 987 89
941 656 72
942 412 70
944 891 71
945 660 77
946 400 88
948 112 60
948 245 42
948 381 84
951 426 56
954 195 72
955 711 77
956 440 45
957 246 45
959 62 34
961 303 46
961 354 9
962 578 31
963 105 66
963 962 2
967 151 87
968 842 59
972 168 87
973 101 69
974 708 47
975 764 45
976 72 68
977 623 48
979 462 93
981 820 69
982 160 7
983 56 51
983 368 100
984 755 1
986 454 29
986 614 27
986 714 97
988 190 8
988 442 33
988 857 82
989 998 75
992 734 60
993 180 27
993 393 63
993 738 64
994 17 89
994 512 82
994 935 54
995 52 94
997 337 48
